transaction_id,customer_id,product_id,store_id,quantity,date,selling_price,revenue
629,3427,82,43,1,14-05-2024,187,187
630,255,158,23,4,12-10-2024,216,864
631,3824,213,16,3,01-12-2023,449,1347
632,1877,292,28,2,06-08-2024,191,382
633,2758,118,12,3,11-02-2024,347,1041
634,2625,67,21,3,25-03-2025,581,1743
635,4996,441,59,3,06-08-2024,276,828
636,4122,145,31,3,27-11-2024,366,1098
637,3005,381,95,4,08-05-2024,398,1592
638,4517,408,90,4,19-01-2024,262,1048
639,3735,486,44,4,16-07-2023,198,792
640,1245,452,47,3,18-03-2024,603,1809
641,1009,73,13,1,27-06-2025,258,258
642,4315,161,83,1,25-11-2023,350,350
643,1511,57,18,2,18-09-2023,175,350
644,1960,226,36,2,23-05-2025,309,618
645,2509,301,36,2,21-06-2025,261,522
646,4759,182,91,2,03-03-2025,176,352
647,2683,416,4,3,06-10-2024,177,531
648,990,315,94,3,12-03-2024,313,939
649,4285,8,55,4,20-09-2023,117,468
650,255,368,23,4,09-11-2024,162,648
651,4164,370,68,4,27-08-2023,367,1468
652,4712,444,19,3,29-11-2023,106,318
653,4970,271,74,3,04-08-2024,287,861
654,4453,127,83,1,23-12-2023,216,216
655,256,159,98,3,14-02-2025,194,582
656,1008,64,51,1,10-03-2024,351,351
657,1756,5,29,2,27-08-2024,538,1076
658,2572,170,37,1,13-10-2024,546,546
659,3909,362,52,2,26-03-2024,295,590
660,2998,285,2,2,21-04-2025,131,262
661,2804,398,91,3,17-01-2024,440,1320
662,3766,180,73,4,28-07-2024,399,1596
663,4380,181,5,1,10-02-2025,398,398
664,3384,13,29,4,26-04-2024,317,1268
665,99,444,29,2,03-10-2024,106,212
666,197,304,43,3,27-03-2025,629,1887
667,2530,410,41,2,06-02-2024,447,894
668,878,212,55,2,24-01-2025,231,462
669,1869,415,84,2,28-10-2023,233,466
670,2666,115,77,4,13-04-2025,447,1788
671,1389,36,32,4,19-11-2023,551,2204
672,2416,27,92,3,04-11-2023,402,1206
673,570,229,38,1,02-07-2024,154,154
674,2638,127,89,3,07-10-2024,216,648
675,1066,97,60,2,25-08-2024,632,1264
676,422,93,43,3,10-06-2025,142,426
677,2884,91,11,3,11-11-2023,373,1119
678,1205,260,83,1,27-11-2024,567,567
679,545,203,52,1,06-12-2023,248,248
680,4167,217,23,1,22-05-2025,416,416
681,3640,120,17,1,27-01-2024,518,518
682,1224,133,69,1,27-09-2024,261,261
683,3173,51,94,2,12-08-2023,142,284
684,768,66,62,1,23-12-2023,331,331
685,3658,40,37,4,04-12-2023,404,1616
686,655,461,38,4,02-11-2023,271,1084
687,2447,120,45,2,30-09-2023,518,1036
688,221,373,55,4,22-02-2025,418,1672
689,3667,283,92,3,26-07-2023,393,1179
690,4278,487,28,2,08-03-2025,478,956
691,4403,209,25,3,08-08-2023,244,732
692,2570,479,10,4,01-10-2024,281,1124
693,1014,182,83,4,24-06-2025,176,704
694,2052,378,66,1,21-02-2024,438,438
695,3986,203,4,1,27-08-2024,248,248
696,4944,9,19,2,04-06-2025,537,1074
697,4900,267,47,2,17-11-2024,121,242
698,4311,391,18,1,31-10-2023,209,209
699,3020,229,62,2,17-01-2025,154,308
700,3682,70,61,2,03-05-2025,282,564
701,1444,30,76,4,05-12-2023,344,1376
702,4197,93,85,1,28-06-2024,142,142
703,3011,223,77,4,24-01-2024,315,1260
704,573,471,64,4,12-09-2023,472,1888
705,1333,333,94,2,22-06-2025,471,942
706,4754,118,8,4,14-11-2023,347,1388
707,4003,421,43,1,18-07-2023,157,157
708,3135,460,17,3,13-05-2025,312,936
709,4087,429,82,4,29-03-2024,217,868
710,226,338,40,1,09-05-2024,427,427
711,4201,332,15,3,12-09-2024,326,978
712,1998,251,84,2,21-10-2024,304,608
713,772,451,47,1,23-02-2024,368,368
714,4525,176,49,4,03-04-2025,384,1536
715,434,484,50,2,17-10-2024,261,522
716,3100,373,96,2,07-09-2024,418,836
717,2730,209,31,2,14-08-2023,244,488
718,3408,266,26,3,13-07-2023,545,1635
719,3141,141,58,3,27-05-2025,120,360
720,866,60,12,2,23-11-2024,440,880
721,2794,279,42,3,20-09-2023,550,1650
722,2912,286,92,4,31-08-2023,256,1024
723,2416,120,87,1,09-08-2023,518,518
724,251,317,42,2,27-12-2023,532,1064
725,4952,284,47,3,25-07-2024,484,1452
726,3758,151,4,4,08-08-2023,233,932
727,4657,453,68,3,14-08-2024,475,1425
728,919,305,30,3,04-02-2025,411,1233
729,1174,414,40,2,10-06-2025,299,598
730,3204,201,50,3,23-03-2025,369,1107
731,433,98,9,3,30-05-2024,437,1311
732,836,368,90,1,23-11-2023,162,162
733,2247,26,33,4,08-02-2025,506,2024
734,2263,380,52,1,24-03-2025,607,607
735,898,337,45,2,04-07-2023,171,342
736,3633,418,3,2,20-05-2025,191,382
737,4568,68,100,3,15-01-2024,243,729
738,3816,78,78,3,18-08-2023,214,642
739,247,258,2,2,26-08-2023,397,794
740,2430,304,4,2,09-01-2025,629,1258
741,991,70,57,3,02-04-2024,282,846
742,3311,457,61,3,20-11-2023,333,999
743,927,408,87,1,29-06-2024,262,262
744,3439,398,11,4,18-11-2023,440,1760
745,2608,333,99,4,26-09-2023,471,1884
746,1075,331,98,3,07-10-2024,313,939
747,4023,104,21,1,17-10-2023,581,581
748,3800,345,54,3,23-03-2024,513,1539
749,4785,286,35,4,26-10-2023,256,1024
750,3152,472,42,4,14-04-2024,528,2112
751,3439,418,9,3,12-07-2024,191,573
752,4574,151,14,4,12-06-2024,233,932
753,3492,467,94,3,05-12-2024,599,1797
754,707,65,2,2,25-03-2024,484,968
755,3065,335,81,1,03-12-2024,516,516
756,754,250,61,1,03-08-2023,209,209
757,588,361,15,4,27-12-2023,266,1064
758,1335,376,75,1,29-12-2024,351,351
759,1848,430,93,2,27-04-2024,137,274
760,3935,318,11,2,25-07-2024,269,538
761,3927,54,57,1,10-08-2023,248,248
762,3318,400,84,4,19-12-2024,452,1808
763,4021,444,67,3,05-06-2024,106,318
764,3156,354,7,1,20-07-2024,203,203
765,4303,235,1,1,27-01-2024,177,177
766,2199,193,77,3,30-10-2023,262,786
767,165,314,51,2,02-11-2024,235,470
768,1999,406,41,1,30-05-2024,320,320
769,3058,181,60,1,25-12-2023,398,398
770,2085,258,19,3,01-08-2024,397,1191
771,4429,305,62,2,21-07-2024,411,822
772,403,397,30,3,16-06-2024,341,1023
773,414,419,16,3,07-07-2023,494,1482
774,45,21,18,4,15-08-2024,292,1168
775,4158,297,31,2,04-04-2024,108,216
776,2468,72,35,3,19-11-2024,261,783
777,868,157,28,3,05-06-2024,450,1350
778,19,238,89,1,24-04-2025,516,516
779,365,329,12,4,13-09-2024,525,2100
780,3833,53,24,2,01-04-2024,440,880
781,580,132,96,4,02-09-2023,349,1396
782,546,195,87,2,24-02-2024,477,954
783,4151,371,90,3,04-04-2024,491,1473
784,4874,363,41,4,03-07-2024,479,1916
785,3040,4,69,1,06-09-2023,275,275
786,4138,91,62,1,05-02-2024,373,373
787,4045,293,77,1,16-12-2024,419,419
788,4327,110,66,3,29-02-2024,357,1071
789,453,378,52,3,25-03-2024,438,1314
790,3962,478,27,3,15-01-2025,527,1581
791,1382,463,57,4,28-04-2025,484,1936
792,1468,400,24,3,18-07-2024,452,1356
793,2739,348,68,4,27-05-2024,163,652
794,1217,183,64,2,30-09-2024,325,650
795,881,460,20,2,29-12-2024,312,624
796,3815,473,9,2,10-03-2024,459,918
797,3150,28,63,1,08-08-2024,414,414
798,85,123,25,3,06-07-2023,184,552
799,4145,60,61,2,01-01-2025,440,880
800,1169,500,42,1,15-04-2024,460,460
801,4165,373,3,1,06-06-2025,418,418
802,3130,245,57,4,23-04-2024,514,2056
803,3646,366,61,4,04-08-2024,403,1612
804,2527,132,85,2,17-05-2024,349,698
805,2868,99,9,3,14-10-2024,227,681
806,3517,423,43,2,18-10-2024,378,756
807,3368,69,43,4,05-05-2024,192,768
808,2195,242,23,2,05-06-2024,552,1104
809,3556,29,86,4,22-04-2024,433,1732
810,446,249,17,3,20-06-2025,167,501
811,3627,17,13,1,06-08-2023,230,230
812,4017,159,73,4,24-12-2024,194,776
813,3876,268,20,4,23-09-2023,138,552
814,3338,100,87,1,29-07-2024,295,295
815,262,351,83,1,20-09-2024,466,466
816,1849,11,50,4,09-08-2024,501,2004
817,4993,430,18,2,23-01-2025,137,274
818,4026,423,54,2,14-08-2023,378,756
819,2267,158,81,4,24-03-2025,216,864
820,92,416,16,1,19-10-2024,177,177
821,4223,456,13,3,21-06-2025,531,1593
822,4176,458,85,1,19-09-2024,354,354
823,3310,267,62,2,17-02-2024,121,242
824,983,411,100,1,28-09-2024,450,450
825,3444,262,100,3,24-03-2025,304,912
826,2534,183,61,1,18-01-2025,325,325
827,694,105,40,3,18-06-2024,633,1899
828,4121,6,54,3,09-08-2023,234,702
829,156,103,80,1,18-01-2025,253,253
830,3589,414,68,2,22-07-2023,299,598
831,1813,18,69,3,09-01-2024,454,1362
832,4115,359,54,4,14-02-2024,216,864
833,1408,295,58,2,01-04-2024,232,464
834,1217,334,19,2,12-01-2024,448,896
835,1411,447,29,1,03-01-2024,288,288
836,3498,143,34,4,28-12-2023,554,2216
837,4373,306,5,1,22-05-2025,450,450
838,4841,181,14,3,21-06-2024,398,1194
839,552,228,79,1,06-04-2025,326,326
840,3395,87,57,1,04-07-2024,610,610
841,1177,36,10,4,16-06-2025,551,2204
842,4735,217,95,3,07-07-2024,416,1248
843,4333,9,91,1,17-03-2024,537,537
844,998,317,41,2,06-07-2023,532,1064
845,4077,101,24,4,26-05-2024,488,1952
846,2732,152,85,3,02-06-2025,478,1434
847,3938,467,81,3,30-03-2024,599,1797
848,4053,356,39,1,13-03-2024,338,338
849,373,189,92,3,01-12-2024,600,1800
850,2249,354,84,4,07-03-2025,203,812
851,849,203,97,4,30-03-2025,248,992
852,2557,128,13,1,15-02-2024,349,349
853,2323,432,63,3,24-07-2024,400,1200
854,504,291,6,2,09-02-2025,261,522
855,3190,252,92,1,18-08-2024,110,110
856,703,348,40,4,31-07-2023,163,652
857,3626,372,43,1,11-07-2023,338,338
858,315,105,72,1,30-12-2024,633,633
859,2377,31,53,1,12-06-2025,348,348
860,1041,100,10,1,01-08-2024,295,295
861,4379,225,23,2,09-02-2025,367,734
862,2991,381,96,2,21-01-2024,398,796
863,258,143,26,1,25-09-2024,554,554
864,575,194,65,4,28-06-2024,350,1400
865,4670,127,47,3,02-10-2023,216,648
866,1553,359,34,4,19-01-2025,216,864
867,4519,255,4,4,15-07-2024,238,952
868,758,498,30,2,01-09-2024,281,562
869,2811,27,3,3,15-07-2023,402,1206
870,1105,367,96,3,16-11-2024,214,642
871,4525,144,52,4,24-05-2024,430,1720
872,3460,67,64,1,16-10-2023,581,581
873,3993,447,26,3,16-04-2025,288,864
874,204,27,14,3,21-12-2023,402,1206
875,2776,416,2,1,02-05-2024,177,177
876,2333,186,58,1,16-09-2023,349,349
877,1993,419,45,1,22-10-2023,494,494
878,2244,152,50,1,21-04-2025,478,478
879,307,71,4,2,27-05-2024,527,1054
880,1688,369,9,3,28-10-2024,544,1632
881,4110,488,10,4,28-06-2024,289,1156
882,1861,83,100,4,08-08-2023,421,1684
883,1962,133,8,4,31-10-2023,261,1044
884,723,167,81,4,15-11-2024,280,1120
885,780,307,59,1,28-11-2024,434,434
886,529,191,19,4,09-05-2024,405,1620
887,4894,248,22,3,28-11-2023,234,702
888,344,8,99,4,30-05-2024,117,468
889,3787,89,25,1,08-01-2025,171,171
890,3683,278,84,1,08-10-2023,316,316
891,209,66,53,2,19-05-2025,331,662
892,4737,168,25,4,15-05-2024,507,2028
893,3407,46,15,4,04-08-2024,477,1908
894,1312,10,68,3,14-02-2024,503,1509
895,2300,338,27,3,02-02-2024,427,1281
896,3337,473,5,3,19-02-2025,459,1377
897,1948,114,20,2,27-07-2023,340,680
898,920,464,25,2,09-11-2023,287,574
899,2045,207,75,4,28-08-2023,511,2044
900,419,455,85,2,04-01-2024,505,1010
901,1750,204,80,3,18-09-2024,426,1278
902,2843,352,68,1,06-06-2024,395,395
903,1100,195,87,1,05-05-2025,477,477
904,3393,385,95,2,30-12-2023,292,584
905,2773,312,27,1,05-09-2023,289,289
906,2481,299,38,3,03-06-2025,437,1311
907,1546,253,9,1,17-02-2025,450,450
908,1071,471,63,2,18-04-2024,472,944
909,1851,163,46,3,13-02-2024,126,378
910,4199,321,71,3,04-07-2024,344,1032
911,2940,236,20,1,28-06-2024,325,325
912,1904,428,29,4,09-07-2024,411,1644
913,679,84,20,3,08-06-2025,273,819
914,989,208,91,1,31-05-2024,621,621
915,2476,485,56,3,01-12-2024,450,1350
916,1608,301,98,2,23-02-2025,261,522
917,2870,35,79,3,29-01-2024,531,1593
918,1503,37,16,2,04-09-2023,502,1004
919,1790,65,36,2,05-08-2024,484,968
920,1426,431,46,4,21-11-2024,251,1004
921,2441,311,99,4,24-10-2023,297,1188
922,2043,162,43,1,02-04-2025,266,266
923,1279,21,32,3,04-07-2023,292,876
924,2595,282,68,1,04-10-2023,421,421
925,4690,14,79,1,19-12-2024,518,518
926,2437,146,35,3,11-10-2024,488,1464
927,3804,344,92,4,14-12-2024,244,976
928,2206,35,33,4,11-02-2024,531,2124
929,1028,449,34,2,13-03-2024,282,564
930,3540,246,90,1,03-09-2024,581,581
931,3484,239,6,4,08-06-2025,369,1476
932,2242,491,67,1,09-01-2025,340,340
933,2766,16,50,3,05-07-2023,161,483
934,1174,61,93,3,23-11-2023,350,1050
935,3231,366,23,2,23-05-2025,403,806
936,3351,359,19,4,21-01-2025,216,864
937,4912,358,65,3,06-08-2024,476,1428
938,404,21,46,3,29-12-2023,292,876
939,4989,472,98,2,03-02-2024,528,1056
940,2726,26,24,3,11-03-2024,506,1518
941,3383,175,44,1,27-06-2025,225,225
942,4164,302,58,1,21-01-2024,278,278
943,88,500,36,1,17-05-2024,460,460
944,1159,359,1,4,10-08-2023,216,864
945,4274,18,94,4,01-07-2024,454,1816
946,2858,425,87,3,15-07-2023,515,1545
947,1382,216,78,4,10-06-2024,186,744
948,4682,236,39,4,27-09-2023,325,1300
949,2065,348,27,2,09-11-2023,163,326
950,2375,276,82,4,18-09-2024,480,1920
951,318,381,85,1,09-08-2024,398,398
952,1503,103,37,1,30-03-2025,253,253
953,2043,465,38,4,27-05-2024,163,652
954,4599,469,51,2,20-03-2024,402,804
955,2023,242,83,1,18-11-2023,552,552
956,119,402,16,4,21-07-2023,389,1556
957,710,114,61,2,07-07-2023,340,680
958,3558,66,91,1,20-07-2023,331,331
959,4141,229,76,4,29-09-2023,154,616
960,4410,164,67,4,16-08-2024,184,736
961,3251,401,1,4,11-08-2024,140,560
962,418,299,51,4,03-01-2024,437,1748
963,2604,70,26,4,23-03-2025,282,1128
964,3855,419,30,4,09-02-2024,494,1976
965,1102,232,17,1,21-06-2025,254,254
966,4422,482,13,3,24-06-2024,442,1326
967,3429,440,54,4,27-01-2024,177,708
968,2262,470,26,4,03-11-2024,300,1200
969,4170,101,46,3,23-03-2024,488,1464
970,3635,352,7,2,02-08-2024,395,790
971,509,266,16,4,29-04-2024,545,2180
972,2380,326,61,4,07-10-2024,428,1712
973,3165,461,24,3,08-05-2025,271,813
974,688,326,2,1,13-05-2024,428,428
975,4753,484,13,1,02-09-2023,261,261
976,1293,33,30,2,19-01-2024,555,1110
977,3906,386,59,2,04-05-2025,178,356
978,3076,336,35,3,06-05-2024,289,867
979,3210,296,78,3,26-07-2024,517,1551
980,325,153,49,2,25-02-2024,203,406
981,1994,340,14,4,13-09-2023,404,1616
982,3977,219,63,2,10-10-2024,369,738
983,4813,302,52,1,07-12-2023,278,278
984,2771,399,91,4,18-11-2023,460,1840
985,4373,488,7,2,21-11-2023,289,578
986,2584,330,5,3,14-01-2025,271,813
987,3558,486,54,4,30-08-2024,198,792
988,3588,219,47,2,15-03-2025,369,738
989,152,145,37,2,13-05-2024,366,732
990,955,86,47,2,01-05-2025,391,782
991,4355,487,30,2,03-01-2024,478,956
992,2372,14,16,2,28-04-2024,518,1036
993,4965,113,84,3,04-05-2025,371,1113
994,1192,235,68,3,22-04-2025,177,531
995,688,412,80,3,06-09-2024,230,690
996,310,249,38,1,12-05-2024,167,167
997,1503,72,6,3,29-06-2025,261,783
998,3128,392,83,3,08-10-2024,470,1410
999,4569,285,46,3,04-01-2025,131,393
1000,3368,297,16,2,25-05-2025,108,216
1001,3396,193,64,2,14-01-2025,262,524
1002,814,365,89,1,07-11-2023,389,389
1003,846,54,91,4,21-06-2025,248,992
1004,1165,201,59,2,19-05-2025,369,738
1005,4763,264,90,2,25-12-2023,326,652
1006,1768,388,7,1,11-08-2024,268,268
1007,355,213,24,4,25-06-2025,449,1796
1008,1873,377,29,3,06-06-2025,386,1158
1009,2025,325,85,1,12-10-2024,295,295
1010,2818,361,57,1,02-07-2024,266,266
1011,3833,192,10,2,15-03-2025,378,756
1012,4276,241,95,3,05-07-2023,347,1041
1013,66,58,34,2,12-11-2024,212,424
1014,4916,41,58,3,13-12-2023,282,846
1015,4267,41,70,3,11-07-2023,282,846
1016,4091,486,30,4,04-02-2024,198,792
1017,2522,215,24,4,16-02-2025,170,680
1018,2582,246,83,2,21-08-2023,581,1162
1019,1391,116,70,1,31-07-2023,407,407
1020,1131,471,15,1,17-10-2024,472,472
1021,2487,187,2,2,26-07-2024,610,1220
1022,835,386,40,1,27-04-2025,178,178
1023,227,195,15,1,02-06-2024,477,477
1024,3516,267,22,3,03-07-2023,121,363
1025,4538,28,19,3,16-10-2023,414,1242
1026,2444,252,50,2,04-10-2024,110,220
1027,728,116,87,3,22-05-2025,407,1221
1028,3687,387,100,3,23-02-2025,256,768
1029,3623,201,2,2,03-08-2024,369,738
1030,1037,224,89,4,03-12-2023,482,1928
1031,1833,237,24,4,03-02-2024,285,1140
1032,2741,180,58,4,06-04-2024,399,1596
1033,493,494,19,2,26-03-2025,341,682
1034,1549,74,69,2,12-01-2024,430,860
1035,1144,497,73,2,14-02-2025,520,1040
1036,3958,140,13,4,31-08-2024,290,1160
1037,3408,172,8,3,11-05-2025,198,594
1038,640,440,76,2,08-05-2025,177,354
1039,173,148,92,1,14-07-2023,146,146
1040,4355,189,19,4,04-10-2023,600,2400
1041,3960,425,69,4,15-09-2023,515,2060
1042,517,140,21,4,20-07-2023,290,1160
1043,523,9,97,3,05-06-2024,537,1611
1044,1918,281,90,1,19-06-2025,494,494
1045,2887,459,97,2,15-02-2024,565,1130
1046,2165,265,91,2,22-01-2024,584,1168
1047,1930,237,67,3,06-09-2024,285,855
1048,3946,365,13,3,18-12-2023,389,1167
1049,2210,397,89,4,10-06-2025,341,1364
1050,3784,141,3,4,10-10-2023,120,480
1051,2591,135,84,4,06-05-2024,349,1396
1052,4935,140,74,2,15-08-2023,290,580
1053,4077,425,6,2,23-09-2023,515,1030
1054,1094,215,3,4,13-09-2024,170,680
1055,3881,283,15,2,11-12-2024,393,786
1056,2495,220,10,2,03-12-2023,118,236
1057,2580,415,63,1,30-10-2024,233,233
1058,2489,64,21,4,30-01-2025,351,1404
1059,2786,312,78,4,09-02-2025,289,1156
1060,2759,290,72,2,10-03-2024,575,1150
1061,1575,268,99,1,23-09-2023,138,138
1062,2374,68,54,2,05-12-2024,243,486
1063,3991,276,5,4,20-11-2024,480,1920
1064,4846,420,33,3,08-06-2024,234,702
1065,1094,451,37,1,21-02-2024,368,368
1066,1190,93,35,3,27-02-2024,142,426
1067,2690,113,60,1,01-04-2024,371,371
1068,4096,198,51,3,16-12-2024,213,639
1069,1876,69,11,1,16-11-2023,192,192
1070,3407,63,93,2,22-03-2024,547,1094
1071,1788,171,18,1,06-05-2025,472,472
1072,3933,355,59,1,13-08-2023,389,389
1073,1608,140,37,3,21-07-2024,290,870
1074,3749,311,56,1,21-12-2023,297,297
1075,49,358,32,4,01-07-2024,476,1904
1076,3862,47,81,4,08-06-2025,420,1680
1077,2181,468,66,2,30-07-2024,152,304
1078,3047,217,92,2,25-07-2023,416,832
1079,2834,352,33,2,28-07-2023,395,790
1080,1398,116,54,3,08-03-2024,407,1221
1081,3827,121,78,4,07-01-2025,410,1640
1082,4575,195,38,4,12-07-2024,477,1908
1083,832,366,30,3,12-05-2024,403,1209
1084,2698,446,7,1,15-04-2025,209,209
1085,4778,375,100,4,17-06-2024,205,820
1086,2736,247,26,1,07-06-2024,352,352
1087,82,63,88,3,09-08-2023,547,1641
1088,87,1,49,4,18-01-2025,517,2068
1089,2064,385,21,3,07-10-2023,292,876
1090,822,66,53,3,31-05-2024,331,993
1091,163,244,78,4,13-04-2024,586,2344
1092,3740,397,79,2,13-12-2023,341,682
1093,2398,82,96,1,23-10-2024,187,187
1094,1933,106,14,1,01-11-2023,459,459
1095,2729,106,96,2,29-12-2023,459,918
1096,3536,493,90,1,01-05-2025,355,355
1097,3447,85,51,2,12-08-2024,286,572
1098,2791,450,82,3,13-03-2025,458,1374
1099,2708,472,66,2,06-02-2024,528,1056
1100,3934,326,19,2,16-08-2023,428,856
1101,3386,64,24,1,26-07-2024,351,351
1102,923,195,51,3,09-05-2025,477,1431
1103,2176,306,25,3,05-10-2024,450,1350
1104,1583,78,2,2,30-08-2023,214,428
1105,565,31,34,3,28-01-2025,348,1044
1106,3259,478,56,1,20-11-2024,527,527
1107,2598,137,45,4,19-05-2024,179,716
1108,2501,65,48,4,03-08-2023,484,1936
1109,4567,102,73,4,30-07-2024,482,1928
1110,988,183,34,2,10-04-2024,325,650
1111,3637,495,50,3,28-09-2023,490,1470
1112,224,285,90,3,04-11-2023,131,393
1113,351,217,45,1,01-08-2024,416,416
1114,1929,39,70,1,18-08-2024,436,436
1115,349,468,12,3,12-07-2024,152,456
1116,4278,396,9,4,17-03-2025,469,1876
1117,4733,34,10,1,10-05-2024,354,354
1118,1018,150,21,3,05-07-2023,383,1149
1119,2227,236,62,1,16-02-2025,325,325
1120,4868,444,80,1,24-04-2024,106,106
1121,4125,206,37,3,23-01-2025,446,1338
1122,2420,58,17,3,18-03-2024,212,636
1123,1894,476,35,1,08-10-2024,264,264
1124,3041,63,14,2,27-12-2023,547,1094
1125,2069,187,29,1,20-09-2024,610,610
1126,1126,71,76,3,23-01-2024,527,1581
1127,3118,126,97,3,06-10-2023,164,492
1128,4162,6,87,3,27-07-2023,234,702
1129,4043,36,4,2,31-08-2024,551,1102
1130,4434,288,49,3,03-12-2023,418,1254
1131,2171,237,36,1,26-11-2023,285,285
1132,447,315,11,4,04-08-2023,313,1252
1133,2659,218,95,4,10-05-2025,563,2252
1134,3363,438,84,2,08-05-2025,528,1056
1135,2719,70,12,4,01-05-2024,282,1128
1136,3484,34,4,1,13-05-2024,354,354
1137,2945,171,61,2,12-06-2025,472,944
1138,4377,432,15,4,12-07-2023,400,1600
1139,596,50,11,2,14-07-2023,277,554
1140,1987,157,34,3,27-02-2024,450,1350
1141,2751,262,3,2,18-02-2024,304,608
1142,1075,65,39,2,25-02-2025,484,968
1143,3970,392,32,3,30-09-2024,470,1410
1144,4306,377,93,1,13-09-2023,386,386
1145,4222,328,21,1,14-07-2023,281,281
1146,4588,154,83,4,03-09-2023,529,2116
1147,3581,150,98,2,27-02-2024,383,766
1148,3008,109,35,3,29-06-2024,488,1464
1149,970,16,82,1,03-10-2024,161,161
1150,581,458,76,1,28-08-2024,354,354
1151,2825,145,15,2,15-07-2024,366,732
1152,4002,493,74,4,22-10-2024,355,1420
1153,1212,328,21,3,28-06-2025,281,843
1154,230,114,2,4,01-11-2023,340,1360
1155,4285,340,19,4,11-10-2023,404,1616
1156,3186,497,16,2,19-04-2025,520,1040
1157,502,449,38,4,05-09-2023,282,1128
1158,2133,437,47,4,18-06-2024,516,2064
1159,49,108,99,2,18-03-2025,575,1150
1160,3567,60,35,3,14-05-2025,440,1320
1161,3056,287,69,4,13-07-2023,266,1064
1162,689,382,45,1,03-11-2024,228,228
1163,387,406,6,1,21-04-2025,320,320
1164,970,363,14,3,28-07-2024,479,1437
1165,3461,25,92,4,18-07-2023,518,2072
1166,1006,243,73,2,25-01-2025,341,682
1167,3053,76,94,3,19-07-2023,550,1650
1168,3418,157,51,4,13-11-2023,450,1800
1169,2303,322,23,1,05-09-2024,537,537
1170,2284,14,64,4,13-08-2023,518,2072
1171,1608,306,4,4,30-01-2025,450,1800
1172,4367,88,35,3,04-09-2023,566,1698
1173,123,25,25,4,13-02-2025,518,2072
1174,1281,111,35,1,29-03-2024,408,408
1175,3728,24,34,2,29-09-2024,501,1002
1176,259,396,3,2,13-08-2023,469,938
1177,948,259,87,2,01-12-2024,342,684
1178,4959,79,9,1,09-02-2025,170,170
1179,525,301,24,2,04-11-2024,261,522
1180,888,330,85,2,26-02-2025,271,542
1181,208,394,25,3,29-06-2025,582,1746
1182,3383,296,86,1,19-01-2025,517,517
1183,2795,42,7,4,23-01-2024,401,1604
1184,149,254,92,1,11-12-2024,455,455
1185,438,283,7,2,11-07-2023,393,786
1186,2203,446,99,3,19-06-2024,209,627
